,From,Forn_name,To,To_name,Distance,Distance_val,duration,duration_val,status
66808,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJPXAb-rhmwokRA8gRTeZqgWU,Cozy 1br mins from CASINO JFK & NYC,29.8 mi,47929,44 mins,2639,OK
66809,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJBUJLolKRwokRCIrIkXtAmAU,1800 Casinos LLC,25.4 mi,40892,34 mins,2068,OK
66810,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJed2A-haBwokRV7ehRoS-3SQ,Palm Casino's USA,32.9 mi,52968,46 mins,2768,OK
66811,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,3.3 mi,5377,15 mins,917,OK
66812,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJi4hYtB32wokR1Npx_Tv7phk,Museum of the City of New York,4.5 mi,7273,17 mins,1017,OK
66813,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJKxDbe_lYwokRVf__s8CPn-o,The Museum of Modern Art,1.5 mi,2371,12 mins,696,OK
66814,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJlaRS3IVZwokR2llMD6dCt-U,New Museum,3.9 mi,6335,24 mins,1435,OK
66815,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,2.4 mi,3863,11 mins,663,OK
66816,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJIVEyfY5YwokRXqcWLrl5XVA,New-York Historical Society,2.4 mi,3861,11 mins,637,OK
66817,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJxY5cO6JYwokRPeVk85UNj2g,The Jewish Museum,4.0 mi,6471,13 mins,809,OK
66818,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,4.2 mi,6724,14 mins,840,OK
66819,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,1.9 mi,3088,10 mins,597,OK
66820,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJD4QSVbxZwokRaFPDajZtIaI,Rubin Museum of Art,2.5 mi,4047,16 mins,986,OK
66821,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,5.9 mi,9551,27 mins,1603,OK
66822,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,4.4 mi,7032,25 mins,1476,OK
66823,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,2.8 mi,4478,16 mins,942,OK
66824,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJyTmcRApbwokR-oXJRqpVI8Y,Brooklyn Museum,10.4 mi,16738,35 mins,2096,OK
66825,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,4.0 mi,6434,18 mins,1052,OK
66826,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ01_9-ZdYwokRL2JrA28GJp8,Neue Galerie,4.3 mi,6951,15 mins,879,OK
66827,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJsT8qSaJYwokR-m20OGJUKCA,Cooper Hewitt Smithsonian Design Museum,4.1 mi,6548,14 mins,814,OK
66828,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ3453OAdZwokRja92OOKCugM,The Morgan Library & Museum,1.8 mi,2941,15 mins,879,OK
66829,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJYTeZ_BFawokRe_SRVX_pKIs,Museum of Jewish Heritage,4.3 mi,6964,19 mins,1116,OK
66830,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJgVtmM_ZYwokRcJJnebe5KX8,Museum of Arts and Design,1.3 mi,2145,8 mins,500,OK
66831,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJsblxMfNZwokRBLOhQZRjwtE,New York City Fire Museum,3.1 mi,4961,15 mins,925,OK
66832,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJK6bycAH0wokRrSnflfrnkZE,The Met Cloisters,8.0 mi,12836,12 mins,745,OK
66833,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJwfbFiiNZwokRN8hnF940DbY,MoMA PS1,4.3 mi,6911,23 mins,1355,OK
66834,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJCWqa2ppZwokRj3c3kcIR9x4,Merchant's House Museum,3.8 mi,6182,21 mins,1280,OK
66835,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJrd5vvolZwokRLR4z0Ui4KFs,Museum of Chinese in America,3.8 mi,6077,20 mins,1180,OK
66836,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ_ShwXw32wokRQJpaKAIcCOo,The Studio Museum in Harlem,5.2 mi,8387,15 mins,925,OK
66837,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,1.4 mi,2325,9 mins,567,OK
66838,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJL1DP2C72wokRh3Lfn4T0Z3w,Riverside Park,1.7 mi,2755,5 mins,304,OK
66839,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,2.9 mi,4593,18 mins,1077,OK
66840,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJpUOPMe7zwokRJUQfPbEU1CI,Inwood Hill Park,8.5 mi,13683,13 mins,759,OK
66841,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJcUYGvftYwokRXvGL1B_cN2o,Paley Park,1.7 mi,2726,15 mins,882,OK
66842,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJixKvYBz2wokRTl_OIWH09SM,New York City Department of Parks and Recreation,4.5 mi,7201,17 mins,1005,OK
66843,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJvbGg56pZwokRp_E3JbivnLQ,Bryant Park,1.4 mi,2173,12 mins,737,OK
66844,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ0zHAy2_2wokROHSUG_3UnEw,St. Nicholas Park,5.2 mi,8350,15 mins,871,OK
66845,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJvf6v7bZbwokRUO0-u24i73g,Fort Greene Park,6.0 mi,9704,29 mins,1768,OK
66846,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJPTmIHRX2wokR9QxLoOD3rRc,Morningside Park,4.9 mi,7952,13 mins,778,OK
66847,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJwxkbavVYwokRxNHJxnWpGkk,Richard Tucker Park,1.8 mi,2829,10 mins,613,OK
66848,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJEQ6kk8dYwokRVW7W8Xj-lqw,John Jay Park,3.7 mi,5950,22 mins,1299,OK
66849,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJGaiaEONYwokR68EFhU8zSNc,Greenacre Park,2.7 mi,4301,19 mins,1111,OK
66850,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJNUwaa-pZwokRh_DHYDHBWkc,Pier 51 at Hudson River Park,2.0 mi,3187,9 mins,533,OK
66851,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJjd5CmEJMwokR3q_qsj1h3Dk,Willowbrook Park,23.3 mi,37512,39 mins,2354,OK
66852,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJp4cnbw70wokRu6e-fPdL-Vo,Roberto Clemente State Park,9.1 mi,14658,19 mins,1135,OK
66853,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJO1DvZlyKwokRCDbATn5FzJA,Little Bay Park,17.9 mi,28866,31 mins,1884,OK
66854,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJWd6m8RNbwokRI-rn2FyfgBM,Concert Grove,10.1 mi,16226,33 mins,1993,OK
66855,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJH8eOxZ9ZwokR1GxjNrdIyLQ,Stuyvesant Square Park,3.0 mi,4886,21 mins,1282,OK
66856,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJJ6b4_0dEwokR3RI76Ea93dw,Asser Levy Park,17.5 mi,28214,38 mins,2304,OK
66857,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJcwaRMItZwokRcUerenHZUpo,Albert Capsouto Park,3.3 mi,5277,15 mins,915,OK
66858,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJTZ18cAH0wokR1HfVR86mzEA,Fort Tryon Park,7.8 mi,12591,12 mins,719,OK
66859,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJyyVUUx5awokR8hYrIfrOwhU,Duane Park,3.6 mi,5773,17 mins,1048,OK
66860,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJQ7Dz7xpawokRZdJQSi7_yK0,Pumphouse Park,4.0 mi,6374,17 mins,1017,OK
66861,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJv8mWqY9YwokRIzh7-8yBA14,Theodore Roosevelt Park,2.4 mi,3933,11 mins,683,OK
66862,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJHa6lPAz2wokRlRyxNExaJbQ,Marcus Garvey Park,5.5 mi,8843,17 mins,1031,OK
66863,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ4zHNix5awokR7eEBmC26WSQ,Washington Market Park,3.5 mi,5666,15 mins,899,OK
66864,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJYfqGML5ZwokRYK2jK8PObFc,Jackson Square Park,2.2 mi,3589,14 mins,864,OK
66865,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJI45ivSf0wokRMw68yH4_DEo,Highbridge Park,7.3 mi,11740,12 mins,725,OK
66866,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJSztkP5VZwokRXVSH9NrC_Xs,Abingdon Square,2.2 mi,3462,13 mins,765,OK
66867,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJja2OEiFawokRqvKkBrwmrFo,Thomas Paine Park,4.1 mi,6571,22 mins,1317,OK
66868,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJzyx69P9hwokRMP73UTW2hTA,Alley Pond Park,23.5 mi,37886,35 mins,2096,OK
66869,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJd5pPt3pDwokRdQveRDE63-g,Marine Park,13.5 mi,21794,46 mins,2735,OK
66870,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,4.3 mi,6869,21 mins,1285,OK
66871,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJbz0E5T1awokRxx7gCMznjoM,Parks Dog Run,5.1 mi,8285,19 mins,1137,OK
66872,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJl7IPOQ9ewokRTrH0Stn1Rhg,Forest Park,10.9 mi,17562,38 mins,2265,OK
66873,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJZQD10CZawokRCuvDW1oLE-Y,Columbus Park,3.8 mi,6183,20 mins,1223,OK
66874,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,1.1 mi,1806,6 mins,377,OK
66875,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJwaaRmmdewokRTRadCEvkHnA,Juniper Valley Park,9.3 mi,14901,33 mins,1963,OK
66876,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJX0-MTYZZwokR0L585ip8P18,Sara D. Roosevelt Park,3.8 mi,6152,22 mins,1301,OK
66877,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ6ZV3WUD2wokRd56jEa1BSjg,Sakura Park,4.8 mi,7677,11 mins,659,OK
66878,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ0yDZfqCMwokR4_gc794XRHA,Pelham Bay Park,16.2 mi,26041,27 mins,1636,OK
66879,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJuwazLZ9ZwokRoDhp6p5_XCo,Union Square Park,2.7 mi,4363,17 mins,1040,OK
66880,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJhTKnW1pfwokRybwkvof4QWs,Astoria Park,14.4 mi,23209,27 mins,1616,OK
66881,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJAYbjmwlbwokReniI6h1d49E,Mount Prospect Park,10.3 mi,16560,34 mins,2066,OK
66882,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ7eAADSJawokRObgUbl1g6mk,Gantry Plaza State Park,4.4 mi,7035,25 mins,1523,OK
66883,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJne7UReFawokRVTnh7XKHt5k,South Slope Dog Run,8.9 mi,14369,27 mins,1633,OK
66884,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJy4wBT4xZwokRlPlUcvHPRBE,Vesuvio Playground,3.4 mi,5492,19 mins,1128,OK
66885,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ21_PURBawokRsSwjFUtw4i8,Battery Park City Parks,4.3 mi,6857,18 mins,1090,OK
66886,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ2bbP6WdZwokR_GMDsF65Wf4,East River State Park Dog Run,7.9 mi,12739,34 mins,2046,OK
66887,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ6UIVsxVawokR3eZJUCIPr3E,New York Vietnam Veterans Memorial Plaza,5.2 mi,8368,21 mins,1257,OK
66888,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJvcjmWLVYwokRFz2FMdi00cA,Socrates Sculpture Park,5.5 mi,8798,27 mins,1604,OK
66889,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJEeWrKalZwokRg6qlyNqcv2A,Greeley Square Park,2.0 mi,3154,14 mins,854,OK
66890,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,4.4 mi,7017,18 mins,1084,OK
66891,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJz1YttJJZwokRZtZyCKbuzMU,James J Walker Park,2.8 mi,4477,13 mins,793,OK
66892,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJt5Y1K3xLwokRcrFMDAs6WGo,Freshkills Park,26.7 mi,42959,41 mins,2469,OK
66893,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJFVr4xopZwokRXbYt0DfWPoU,Tribeca Park,3.4 mi,5504,16 mins,964,OK
66894,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJozrGZ2VawokRhCYCtqZjo2E,Governors Island Picnic Point,x,x,x,x,ZERO_RESULTS
66895,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJbZSkRNRbwokRdMAaOge7PUU,Corlears Hook Park,5.0 mi,8052,25 mins,1505,OK
66896,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ61QpcwVZwokRKRSfanl07Ro,St. Vartan Park,2.6 mi,4200,21 mins,1275,OK
66897,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJp3PsL_ZYwokRdBcE-3KTjrg,The Shops at Columbus Circle,1.3 mi,2067,8 mins,465,OK
66898,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJUdrSNb5ZwokRsoOdOHCNBQk,Shopping Girlfriend NYC,1.2 mi,1884,10 mins,570,OK
66899,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",ChIJ6-70LKlZwokRzdXlGpoA_so,Manhattan Mall,2.0 mi,3153,14 mins,840,OK
